skiier_id,age_class,start_group,smagan,mangsbodarna,risberg,evertsberg,oxberg,hokberg,eldris,mora
116,50,10,7437,13186,17841,23930,29660,33008,37212,40692
1013,21,2,2647,5283,7354,10181,12853,14731,16935,18789
8971,21,5,4396,8069,11061,15230,19842,22950,25993,28515
377,21,2,2727,5195,7275,9818,12552,14395,16534,18161
3623,50,10,5686,10478,14703,19629,24913,28406,31966,35261
5759,50,9,5894,10455,14220,18682,23525,26572,29853,32467
531,45,10,6687,12368,18003,23664,29777,33890,38646,42554
4076,50,5,4434,7897,10743,14369,18419,21366,23975,26397
11515,50,10,6697,12100,16782,22438,28314,31980,36154,39658
2540,45,7,4620,8667,12286,16757,21356,24593,27824,30635
10974,45,7,4645,8378,11482,15638,19860,23077,26181,28664
2243,45,6,4449,8179,11446,15404,19322,22124,24924,27218
6060,50,4,3474,6708,9340,12597,16004,18556,20734,22884
5674,65,2,2736,5417,7819,10788,13910,16240,18475,20523
5164,21,5,3627,6912,9658,13180,17270,20216,23163,25614
3218,50,2,2353,4904,7015,9691,12440,14162,16195,18010
9315,50,7,5070,9586,14030,18847,24600,28341,31825,34866
2040,40,7,4915,8862,12143,16412,21045,24156,27241,29847
12889,40,4,3182,6030,8452,11462,14575,16831,18979,21026
1785,45,4,3796,6916,9424,12468,15753,18165,20618,22744
13337,21,5,3600,6650,9142,12260,15485,17932,20233,22295
3980,45,1,2653,5209,7390,10098,13049,14903,17099,18896
9108,65,4,3539,7158,9958,13525,17513,20464,23668,26317
5873,21,10,7174,12048,16471,21761,27525,31059,34476,37457
1934,21,10,7184,12212,17313,23155,28407,31934,35802,39017
1984,21,10,7171,12169,16511,21695,27581,31253,34849,37617
13214,45,8,4567,8228,11464,15601,20368,23774,26805,29568
11495,35,9,5616,10135,13871,18783,23991,27592,31346,34628
222,40,4,3381,6323,8690,11781,15075,17260,19540,21448
6280,21,3,2638,5261,7497,10227,13110,15199,17355,19124
7589,45,5,4239,7771,10689,14446,18311,21171,23923,26174
7198,65,5,4411,8880,12923,17221,22273,25887,29280,32021
10495,21,9,6044,10655,14500,19578,25201,28938,32505,35335
3349,21,7,4712,8801,12108,16545,21228,24399,27572,30329
12826,35,6,4160,7705,10529,13988,17706,20196,22602,24867
3883,60,8,5549,9992,14133,19132,23963,27487,30815,34000
8991,21,7,4689,8720,12071,16327,20984,24019,27046,29865
8520,45,8,6001,10173,13697,18251,22830,26100,29251,31960
11398,40,8,5694,9714,13234,17278,21999,25238,28351,30964
5539,50,5,3757,6912,9389,12609,16090,18575,21112,23054
12878,35,10,6594,11511,16116,21949,27795,31780,35757,39082
5013,35,6,4298,8068,11163,15234,19768,22749,25712,28061
7709,50,4,3203,6065,8430,11482,14598,16856,19121,21013
8167,21,10,7471,12630,17059,23153,28913,32901,37138,41639
5079,40,6,4458,8029,11092,14747,18755,21458,24164,26484
12130,40,8,5767,10256,13865,18824,23905,27600,31059,33788
10011,40,7,4167,7660,10671,14468,18470,21261,24089,26520
12715,35,3,3091,5809,8213,11134,14124,16107,18307,20185
12084,70,5,4298,8420,12626,17630,22859,26527,29971,32715
10067,50,10,7666,13558,19060,24901,31180,35390,39824,43726
8454,40,10,7051,13188,18856,24770,31016,35042,39095,43220
11014,21,10,6542,11479,16251,21834,27787,31904,35932,39366
2077,21,9,5289,9627,13453,18550,24009,27549,31250,34231
11102,35,1,2401,4870,6899,9432,12029,13910,15824,17446
4761,50,5,3961,7298,9822,13162,16656,19142,21633,23630
6358,21,5,4317,7911,10819,14529,18873,21603,24546,27015
8530,40,10,6370,11653,16332,22123,28266,32737,37829,41901
1448,55,9,5941,10785,14934,20297,25475,29041,32552,35544
5882,50,6,3982,7402,10179,13762,17647,20260,23024,25384
12170,45,10,7452,13062,18186,24530,30641,34651,39243,43130
3764,35,1,2297,4607,6553,8940,11516,13228,15035,16722
12860,40,9,6392,11455,15434,20436,25439,29104,32502,35569
6121,35,8,4809,9163,12729,17429,22212,25428,28802,31736
5627,21,2,2389,4858,6852,9402,12002,13715,15529,17073
8459,50,6,4718,8466,11519,15187,19139,22012,24711,26956
8931,21,8,5376,9373,12843,17087,21522,24798,27725,30107
9943,21,10,6475,11708,16609,21984,27394,31524,35340,38567
8695,45,8,5249,9289,12998,17442,22172,25635,28935,32027
13354,21,10,6476,11708,16607,21889,27463,31466,35345,38591
12270,35,8,5333,9632,13366,18357,23114,26634,30033,32783
6888,40,9,5424,9645,13171,17706,22566,25853,29214,31992
5185,35,3,2949,5569,7590,10460,13372,15274,17265,19141
9693,40,7,5730,10313,13840,18138,22291,25173,28092,30545
6020,40,10,6890,12098,16631,21961,27670,31391,35841,39498
9823,35,4,3468,6453,9036,12247,15494,17710,19902,22096
10289,40,10,5940,10505,14778,20478,26052,30073,33980,37111
2660,40,6,3848,7376,10499,14107,18620,21494,24366,26941
6132,60,6,3964,7367,10203,13758,17787,20544,23185,25496
1400,50,7,5035,9330,13113,17878,22758,26826,30373,33090
11031,50,10,6704,11853,16202,22064,28130,32041,36071,39390
9252,45,10,6682,12133,16610,21998,27766,31217,35064,38301
3975,50,9,5408,9682,14451,20109,26062,29994,33815,36635
3866,35,8,4799,8918,12350,16530,21196,24038,26898,29294
4416,21,10,7292,12565,17304,22713,28446,32209,36016,39280
9539,50,4,3141,6078,8550,11912,15469,17900,20385,22627
2780,45,10,6074,10486,14358,19170,24431,27918,31686,34728
139,35,10,6403,11432,16285,21809,27440,30814,35017,38457
10497,45,3,3054,5891,8204,11179,14341,16516,18672,20428
4922,50,9,5330,9407,13515,18044,22885,26420,29766,32386
9583,40,4,3713,6870,9324,12652,16073,18548,20926,23027
3189,70,5,3734,7093,9930,13632,17414,20561,23489,26094
2589,21,10,6199,12306,17424,23799,29673,33964,38791,42352
3044,45,8,6356,11414,16253,22196,28529,32648,37147,40926
7376,40,3,2630,5331,7619,10414,13321,15517,17572,19386
10360,21,9,5639,10971,15967,21793,27454,31408,35727,39269
11509,50,10,5927,10673,14697,20053,25951,30378,34272,37806
13147,40,9,5632,10058,13942,19252,24915,28384,32524,35628
1865,45,7,4913,8808,11980,15653,19893,22789,25698,28105
4565,45,2,2595,5043,7035,9591,12153,13813,15701,17190
3755,45,6,5001,8886,12142,15970,20272,23273,26290,28782
12193,50,6,4317,8134,11390,15778,20298,23500,26814,29361
7209,60,10,7171,12566,16974,22310,27872,31291,34871,38205
12132,40,8,4714,8929,12512,17104,22204,25446,28912,31834
8620,19-20,6,4641,8263,11214,15122,19379,22472,25442,28090
10255,21,6,4174,7803,10706,14390,18359,21076,23879,26075
12663,21,3,2627,5165,7119,9812,12466,14393,16434,18076
12702,45,4,3138,5909,8230,11172,14183,16230,18441,20334
5730,40,7,4574,8264,11300,15076,19418,22496,25481,27777
12364,45,7,4604,8548,11659,15382,19822,22982,26003,28676
1486,50,6,5466,9353,12883,17001,21317,24432,27551,30350
5066,40,7,4952,8873,12408,16731,21926,25699,28920,31847
4989,35,5,3784,7059,9780,13353,17297,19995,22843,25026
7934,50,4,3235,6036,8331,11271,14244,16286,18409,20386
11303,70,5,3919,7528,10619,14520,19070,21902,25066,27612
13471,60,10,7578,13125,17873,23517,29228,32948,37058,40659
12101,40,8,5675,10125,13738,18587,23700,27170,31048,34014
9431,55,6,3853,7429,10497,14348,18608,21850,24842,27467
11655,21,6,5264,9199,12269,15965,20053,22812,25626,27867
3419,50,7,5351,9565,13461,17860,22631,25891,29240,31967
10227,45,7,4943,9001,12334,16587,21059,23984,27035,29800
6250,40,7,5373,10093,14504,20602,25957,29852,33201,36055
5366,21,5,3136,6038,8514,11693,15067,17557,19803,21875
7504,21,10,7015,12448,17393,23097,29125,32757,36513,39900
8296,21,10,6998,12455,17375,23169,29151,32741,36566,39909
6415,50,4,3591,6657,9190,12395,15785,18007,20310,22276
7084,60,5,4289,7941,11085,14978,19379,22341,25256,27713
3244,21,10,6157,11358,16307,22050,28314,32276,36485,40376
8032,35,5,4516,7899,10564,14037,17680,20247,22831,25214
13364,40,7,4730,8585,11663,15246,19426,22335,25309,27754
5204,65,5,4354,8269,11437,15253,19315,22305,25252,27714
189,45,3,2646,5307,7565,10493,13699,16022,18487,20379
9772,50,4,4100,7328,10106,13510,17144,19715,22399,24518
7555,45,7,5827,9908,13186,17180,21601,24899,27823,30395
244,40,5,3754,6970,9625,13023,16534,19067,21387,23368
12897,45,2,2563,5107,7301,9924,12712,14604,16666,18292
6686,21,10,7122,12376,17032,22762,28601,32407,36655,40296
4958,60,4,3265,6136,8605,11889,15147,17512,19806,21778
10066,50,7,4739,8511,11671,15613,20161,23119,26278,28720
10414,21,5,4174,7440,9891,13057,16713,19061,21564,23685
9029,45,1,2140,4489,6350,8613,10981,12586,14235,15770
1973,19-20,6,4401,8224,11428,15631,19967,23079,26244,28799
6424,50,6,4407,8239,11447,15657,19973,23126,26092,28830
13003,55,2,2515,5118,7199,9931,12727,14714,16853,18752
5306,21,6,4353,8081,11147,14980,19147,22115,25105,27652
5146,50,10,7361,12947,17936,23818,30198,34109,38993,42915
12955,21,9,6252,11044,15364,20991,26727,30347,34323,37447
3203,50,9,5682,10146,14018,19215,24852,28274,32038,34998
12509,50,3,2767,5455,7661,10474,13318,15272,17248,19165
6782,55,4,3996,7591,10344,13685,17338,20157,22622,24985
13206,40,6,4561,8560,11746,15863,20362,23253,26488,29204
10398,35,3,3252,6121,8639,11669,14885,17050,19334,21238
5546,55,5,3980,7496,10339,13846,17775,20476,23184,25405
11759,45,5,3963,7346,9833,13015,16457,18775,21147,23301
1728,40,4,3549,6637,9083,12294,15780,18058,20390,22287
8162,65,10,6196,10665,14937,20008,25996,29835,33472,36459
3601,40,6,4084,7429,10182,13466,17042,19365,22061,24356
7690,21,10,7455,12928,17745,23723,29801,33807,38114,41709
6444,21,10,7409,12886,17699,23687,29823,33664,38222,41462
1921,35,4,2823,5564,7870,10829,13924,15886,17939,19958
5905,21,5,3630,6929,9811,13681,17975,21249,23976,26448
11998,50,10,6145,11198,15514,20810,26275,29895,33544,36529
5749,21,9,5974,10253,13813,18521,24114,27522,31016,34141
8640,21,10,6383,11667,16377,22013,28467,32667,36823,40231
528,45,6,3885,7701,10916,14949,19804,23059,26332,29125
9253,50,7,6365,11667,16375,22007,28438,32590,36810,40395
857,21,7,5215,9451,12834,16791,20659,23305,26007,28207
539,45,6,5046,9053,12417,16484,20908,24038,27200,29920
5302,55,5,3732,7273,10200,13934,17919,21027,23798,26353
1767,21,3,3755,7229,10172,13843,18112,21008,23682,25878
6078,60,7,5293,9341,12872,16910,21926,25039,28207,30743
7805,21,0,2028,4338,6310,8526,11047,12764,14710,16250
8072,35,5,3958,7204,9696,12816,16150,18710,21234,23352
8129,21,5,3960,7145,9720,13063,16683,19357,21890,24059
5198,35,10,6541,10990,14643,19997,25148,28603,32329,35451
8461,21,10,6183,11889,17710,24379,30767,35031,39168,43733
11698,40,10,6680,12197,17138,22936,28645,32020,35811,38883
8244,50,8,5593,10032,13555,17895,22708,26296,29819,32801
8467,40,8,5709,10532,14320,19497,24518,27982,31372,34275
6956,45,10,7276,12628,17222,22588,28236,32172,36351,39629
11323,40,5,3938,7178,9652,13024,17467,20181,22923,25252
8516,21,10,6829,11960,16288,21901,27512,30877,34870,37957
2274,45,5,3583,6679,9165,12488,15854,18202,20649,22623
11429,40,9,5888,11030,15183,20197,25501,28960,32342,35396
6535,55,7,4809,8517,11589,15245,19395,22292,25088,27472
8584,35,5,3093,6069,8680,11912,15397,17739,20090,22314
1932,45,4,3979,7303,9879,13204,16836,19310,21908,24030
6960,55,7,5177,9157,12440,16831,22156,25284,28556,31498
880,40,3,2634,5292,7494,10185,12920,14880,16845,18613
13098,21,7,4792,8420,11402,15801,20146,23100,26068,28360
8477,21,10,6096,10451,14383,19465,24906,28530,32151,35388
11416,21,4,3059,6010,8464,12110,16194,19273,22100,24829
1917,45,4,3641,6703,9215,12256,15470,17908,20027,22004
2400,50,10,6622,11846,16617,22274,28246,31813,35765,39235
8192,40,10,6033,10695,14713,20045,25328,28917,32415,35400
4297,21,9,5793,10463,14774,19726,25704,29089,32598,35365
721,50,6,4257,8030,11245,15263,19729,22871,25880,28418
5932,40,6,3774,7187,9818,13071,16471,18938,21480,23427
7923,35,2,2389,5002,7087,9751,12579,14449,16485,18149
5497,21,6,5055,9240,12741,17559,22355,25771,29212,31911
8536,40,7,5153,9289,12859,17216,21981,24926,27940,30576
13534,21,4,3338,6378,8822,11917,15234,17386,19683,21881
2093,21,10,6468,11498,16020,21746,27758,31569,35822,38954
6859,45,10,7114,12294,17069,22782,28696,32671,36627,39770
6500,50,6,3688,7088,10008,13920,17706,20553,23124,25618
5395,35,5,3843,7233,9900,13596,17463,20334,23097,25223
2825,40,10,5831,10364,14856,19970,25407,29210,32575,35495
3835,50,9,5146,9388,13632,18500,23366,26905,30276,33145
12629,55,10,6484,11760,16417,22048,27558,31353,35242,38878
5441,21,8,5349,9425,12855,17248,22356,25770,29386,31993
13174,50,6,4217,7944,10930,14629,18845,21740,24425,26937
9377,35,0,1974,4342,6244,8285,10559,12026,13788,15160
9668,21,3,3269,5944,8251,11081,13931,16019,18198,20113
7112,45,7,5302,9565,13206,17700,23025,26531,29903,32696
10725,35,4,3351,6709,9390,13075,16774,19219,21861,24292
3469,40,3,3140,6275,8834,12192,15735,18319,20732,23045
2833,45,6,4583,8229,11337,15100,19089,21960,24978,27405
5790,35,9,6300,10581,14676,19255,23979,27029,30564,33228
6487,21,8,5876,10059,13521,18070,22813,25997,29342,32152
5407,45,6,4495,8675,12259,16260,20653,23590,26558,29003
10834,21,1,2303,4759,6829,9563,12362,14254,16273,17876
11683,21,7,4766,8875,12108,16525,21499,25058,28551,31615
2975,40,5,4768,9275,13296,18475,23266,26606,30184,33212
150,21,8,5824,10974,15837,21886,28512,32046,36538,40185
11879,21,5,4706,8380,11334,14863,18674,21457,24225,26566
10500,50,5,4556,8290,11319,14981,19074,22045,24791,27259
11498,60,10,5354,9854,14125,18957,24947,28695,32123,35287
3984,40,8,5301,9881,14733,20832,26310,30060,33583,36893
12586,45,10,6719,12439,17863,24123,30642,35068,39268,42937
9288,40,9,5167,9709,13552,18298,23494,26982,30639,33887
8306,35,10,6793,11482,15848,21288,26701,30043,33549,36416
6003,40,8,5841,11092,15586,21532,27837,31157,34733,37887
9934,50,2,2549,5222,7336,10019,12858,14782,16608,18503
2824,21,10,6067,11159,15777,21028,27704,31357,36240,39673
12505,21,10,6059,11137,15637,20879,27772,31800,36328,39768
3285,35,9,5223,9074,12218,16171,20435,23450,26473,28752
13247,50,7,4467,8304,11608,15461,19977,22964,25852,28337
12495,40,3,2950,5756,8055,10794,13692,15767,17917,19958
2382,40,8,5636,9718,13094,17321,21973,25309,28500,31199
3973,21,7,4941,9031,12469,17007,21766,24980,28295,30728
2130,21,7,5190,9336,12819,17094,22361,25569,29095,32248
10987,45,8,5185,9378,12831,17079,21947,25050,28183,31057
7853,40,7,4471,8350,11491,15439,19716,22581,26036,28420
9003,35,2,2735,5435,7716,10646,13575,15587,17767,19433
8669,45,10,6517,11703,16922,22920,29570,33319,37797,41459
11750,45,9,5806,9973,13990,18417,23881,27297,30819,33883
6665,21,7,5479,9571,12813,16917,21583,24801,27999,30616
11634,21,10,7004,11502,15484,20657,26507,29878,33320,36410
2612,21,8,5258,10083,13974,18944,24083,27636,31440,34465
13262,40,4,2928,5559,7583,10299,13117,15126,17213,18956
6561,45,3,2832,5578,7800,10578,13569,15474,17748,19554
7055,55,3,2851,5646,7874,10761,13615,15909,18204,20118
12467,40,3,3094,5891,8193,11195,14243,16517,18734,20608
6366,45,5,4286,7602,10208,13486,17087,19617,22164,24303
8784,21,4,3172,6319,8880,12064,15874,18760,21254,23717
9421,21,1,2166,4490,6356,8754,11218,13084,14973,16729
10764,45,10,6702,11790,16451,22655,28728,32683,37359,41110
8434,40,7,4773,8748,12128,16596,21310,24516,27722,30290
4658,50,4,3393,6564,9235,12547,16193,18705,21353,23447
5124,50,5,3540,6881,9606,12923,16525,18979,21638,23838
3853,45,4,3637,6814,9387,12680,16173,18651,21019,23125
6472,40,5,3727,6904,9713,12977,16588,19225,21842,24088
1257,21,6,4761,8509,11484,15033,19013,22022,24826,27325
7218,50,10,6177,11535,16911,23155,29394,33925,38551,42269
12781,45,3,3173,6067,8411,11458,14556,16739,18920,20876
678,35,10,7497,12618,17183,22667,28352,31909,35774,39236
1129,21,2,2469,5067,7194,10049,12803,14876,17084,18686
10639,50,8,5245,9222,12736,16635,20823,23803,26880,29436
1722,21,6,4156,7701,10568,14553,18886,21776,24790,27061
5352,35,7,5706,10246,14175,19229,24152,27400,31128,33883
11619,21,10,6812,11212,15309,21189,27234,31029,34690,38090
8184,45,2,2472,5140,7334,9896,12631,14543,16539,18230
8822,40,6,4460,7797,10463,13693,17300,20126,22638,24840
1245,45,4,3723,6954,9537,12725,16168,18330,20790,22939
13254,50,3,2738,5808,8187,11117,13925,16028,18034,19849
540,60,5,3498,6797,9647,13292,17207,20144,22765,25158
5970,50,5,4034,7282,9806,13162,16895,19422,21999,24230
4185,50,6,4339,8054,11335,15313,19814,22546,25469,27941
10576,35,3,2980,5773,8046,10926,13951,16040,18140,20026
8006,50,2,2698,5329,7550,10186,13064,15024,17050,18845
5259,45,7,4427,8118,11589,15565,20266,24009,26983,29519
2580,40,4,2969,5877,8275,11408,14571,16709,18906,20723
7374,50,7,5165,9419,13011,17975,22980,26251,29725,32768
10510,19-20,4,3409,6824,9684,13155,16768,19504,22148,24481
3545,50,3,3107,6029,8388,11431,14465,16760,19179,21151
11901,65,7,4990,9240,12811,17396,22151,25371,29074,31824
3036,21,3,2939,5728,7958,10962,13919,15963,18203,20111
10664,55,2,2411,4879,6919,9503,12199,14043,15890,17568
812,21,4,3531,6697,9180,12475,16069,18307,20723,23215
3595,35,10,7406,13233,18649,24117,29010,32547,36274,39372
3282,40,6,4644,8493,11632,15740,20402,23590,26647,28940
13507,21,6,4221,7808,10618,14288,18442,21001,23772,25985
12086,21,0,2153,4460,6347,8789,11265,12968,14811,16457
8943,40,2,2621,5188,7357,10029,12837,14806,16929,18618
10918,40,2,2481,5201,7352,10009,12808,14737,17020,18788
2630,40,7,4771,8437,11306,14923,18903,21625,24437,26640
7955,55,4,3153,6038,8466,11588,14843,17149,19321,21346
5668,45,5,3828,7021,9522,12670,16048,18420,20882,22990
318,45,10,7488,13340,18391,23958,30685,35007,39457,43413
5841,45,6,4586,8456,11857,16202,20919,24120,27364,30075
9529,45,2,2506,5058,7190,9936,12734,14647,16708,18424
7381,55,5,3669,6937,9559,12835,16584,19142,21757,23950
4672,60,4,3033,5913,8421,11609,14797,17033,19572,21709
4429,35,5,3472,6242,8593,11559,14772,16984,19256,21269
10012,35,6,4278,7855,10837,14484,18389,21049,23782,26049
12189,35,7,4665,8449,11531,15152,19204,22198,24939,27242
6881,35,10,7135,11984,16401,22124,28459,32337,35936,39252
5288,21,8,5830,10177,14369,19432,25257,28876,32645,35665
11875,45,1,2329,4746,6659,9220,11773,13443,15462,17079
12566,35,5,4146,7600,10267,13610,17274,19926,22576,24692
4711,50,8,5822,10183,14345,19417,25172,28838,32466,35513
6001,21,10,6149,10078,13423,17723,22486,25465,28682,31438
11017,35,10,7347,12899,18583,24666,30924,35072,39191,43037
6005,50,10,7015,12121,16608,22258,28377,32406,36440,40370
13289,50,7,4823,8843,12457,16463,20727,23932,27012,29524
7909,40,10,6056,10989,16243,22281,28440,32691,37295,41055
4524,40,3,3166,5919,8194,11072,14064,16094,18202,20010
11005,35,4,4437,7666,10297,13712,17231,19769,22297,24339
10776,70,4,3849,7211,9867,13376,17126,19781,22451,24798
2068,45,8,5468,9916,13678,18349,23271,26426,29715,32568
7936,45,6,4090,7406,10023,13244,16973,19468,21960,24098
6122,45,10,7003,12443,17212,22956,29092,33234,37635,41270
1119,40,5,3593,6689,9168,12307,16141,18763,21428,23462
4501,35,10,6407,11595,16516,22323,28482,32197,36746,40395
10425,50,6,4027,7425,11035,15325,19918,23699,27681,30384
10532,50,5,4067,7559,10764,14468,18938,21925,24917,27530
3790,50,2,2650,5153,7094,9763,12417,14210,16193,17820
3747,45,10,6393,11356,15304,20344,25547,28839,32574,35530
2608,50,1,2614,5211,7302,9973,12620,14606,16472,18205
11917,45,4,3382,6349,8754,11781,15077,17358,19679,21704
8806,21,7,4986,8629,11426,15067,19274,22084,24970,27151
7449,21,10,7255,12946,18140,24035,29815,33737,38036,41874
4471,35,6,3921,7398,10038,13285,16857,19610,22200,24452
7168,45,6,4659,8668,11926,15987,20612,23869,27095,29894
10530,70,3,2876,5840,8241,11241,14323,16370,18552,20419
132,21,3,3162,6045,8385,11344,14420,16479,18826,20656
12020,21,9,5560,9495,12586,16451,20344,23186,25987,28035
11074,55,6,4301,8040,11187,15076,19033,22070,24992,27555
3340,21,5,3950,7207,9822,13302,17044,19635,22257,24500
6514,35,8,5689,9998,13608,18155,22931,26141,29373,32185
12175,40,10,6357,12020,17478,23951,29715,33892,38850,42488
7600,40,6,3956,7634,10617,14238,18584,21399,24202,26624
5901,21,9,6129,10453,14468,19135,24555,27967,31368,34595
12813,70,7,4795,8787,12296,16762,22578,26601,29931,32562
2316,35,10,7027,12092,16610,21811,27678,31337,34868,37879
216,50,8,5583,9591,12871,17146,21734,25089,28325,31174
3259,21,10,6899,11919,16780,21889,27437,31034,34821,37900
9154,21,2,2624,5150,7219,9695,12353,14089,15902,17476
4200,70,8,5066,9426,13445,18326,23251,26927,30514,33400
7184,45,5,4091,7597,10347,13769,17510,20007,22753,25056
6822,35,10,7209,12450,16933,22384,28178,32237,36115,39731
13537,40,4,3225,6029,8381,11407,14393,16564,18790,20675
4423,21,7,4559,8513,11771,16095,20886,24084,27309,30104
5652,35,1,2103,4428,6337,8656,10940,12513,14332,15750
12953,21,2,2559,5053,7180,9749,12378,14274,16309,18301
3489,21,8,5645,9857,13276,17789,22587,26271,29670,32579
10965,45,7,4769,8979,12463,16794,21546,24709,27641,30182
9490,60,4,5113,10634,15973,22023,28369,33621,37781,41667
7892,45,5,3751,7111,9837,13109,17182,19651,22214,24396
7605,50,10,7298,12539,17471,22836,28577,32654,36681,40026
8976,40,7,4706,8440,11508,15927,20251,23426,26531,29085
10470,35,2,2649,5208,7444,10127,13127,15028,17087,18854
11965,45,10,7456,13320,18322,24343,30271,34532,38990,43065
9442,35,8,5334,9520,12964,17422,22501,25737,28950,32019
7903,40,6,4296,8097,11109,15249,19719,22800,25847,28443
2063,50,7,4492,8213,11340,15608,20453,23713,27168,29793
6951,50,10,6815,11332,15394,20592,25905,29601,33089,36171
2534,50,10,7102,12288,17073,22650,28734,32652,36531,39919
8883,35,6,4025,7354,9993,13317,16999,19579,22219,24561
3291,40,10,6637,11252,15443,20367,25465,28784,32384,35423
2488,45,2,2489,4959,6988,9493,12155,13931,15873,17483
7461,70,5,5282,10647,15966,22994,29804,34230,38918,42631
12481,55,6,4720,8494,11834,15926,20295,23512,26414,29172
8190,21,10,6057,10248,13953,18422,23159,26689,29824,32729
7595,40,8,5523,10058,13926,18963,24602,28259,31939,35309
13472,40,5,3251,6288,8806,11998,15205,17680,20041,21947
4038,40,6,4392,8047,10961,14590,18507,21261,24054,26300
957,40,7,4945,9030,12427,16467,21123,24657,27764,30410
2708,35,7,4536,8964,12692,17461,22868,26631,30211,33764
12166,21,7,4275,7904,10865,14372,18156,20924,23658,26068
5348,45,0,2133,4414,6224,8492,10720,12379,14036,15480
5446,40,6,4445,7983,10937,14398,18480,21465,24238,26556
4464,65,7,4798,8586,11684,15479,19729,22666,25575,27790
11499,50,3,2726,5378,7532,10286,13211,15479,17426,19442
9248,50,10,6371,11396,15772,21359,26988,30677,34463,37745
4794,21,10,6102,11083,15868,21832,27698,31616,35598,39114
5110,21,10,6019,10063,13760,18432,23299,26677,30280,33310
8604,21,8,5273,9405,12899,16956,21359,24198,27267,29869
2431,40,8,5851,10128,13772,18242,23223,26669,30540,33572
111,40,3,3096,6033,8374,11376,14486,16648,18981,21019
5744,35,10,6480,11596,16076,21952,28077,32195,36676,40471
7016,50,3,2735,5578,8017,10968,13881,16106,18529,20537
8080,21,2,2514,5017,6970,9565,12124,13865,15836,17472
2845,50,10,7232,12257,16767,22382,28160,32082,36381,40109
4852,45,6,3777,7076,9821,13478,17379,20219,22772,25044
127,55,7,4980,9508,13445,18476,23935,27833,31299,34297
4973,21,7,5212,8997,12307,16150,20765,23703,26718,29197
2793,45,5,4008,7402,9987,13276,16956,19559,22198,24557
9451,21,4,3603,6743,9151,12307,15558,17742,20139,22205
2855,21,1,2363,4817,6812,9444,12039,13765,15654,17361
6462,21,10,6500,11583,16048,21155,26341,30030,33643,36625
2992,50,10,5603,10169,14298,19732,25586,29131,32466,35356
3277,19-20,8,5440,9951,13835,18878,24046,27617,31355,34283
9929,35,1,2325,4729,6742,9271,11798,13580,15507,17156
11095,45,10,6524,11538,16108,21728,27662,31655,35588,38959
11116,21,6,4003,7367,10374,14034,18287,21143,24017,26255
573,21,3,3237,6077,8418,11560,14826,17370,19854,21882
6720,21,5,3316,6299,8637,11780,14949,17088,19472,21469
4661,21,6,3888,7419,10323,13974,17941,20711,23415,26014
1883,35,8,5050,9623,13357,17941,22743,26131,29583,32526
2344,21,2,2299,4791,6823,9385,12040,13778,15762,17475
1329,55,9,5178,9326,13070,17927,23639,27428,31088,34092
10434,21,10,6524,11596,16049,21238,26618,30418,34301,37473
9637,21,5,3711,7136,9803,13380,17195,19655,22343,24654
6330,45,9,5854,10109,13758,18379,23058,26405,29560,32325
9006,50,10,6807,11924,16809,22531,29473,33387,38067,41589
12332,21,10,6803,12223,16925,22690,28672,32623,37121,40700
8017,35,2,2673,5300,7585,10249,13191,15114,17283,19156
6977,50,9,6198,10704,14806,20035,25372,29043,32656,35479
1937,21,5,4475,7769,10360,13441,16980,19367,21941,23934
3948,21,7,5022,8770,11835,15517,19539,22503,25319,27860
3415,40,10,6180,11627,16287,22073,28158,32114,35946,39645
10564,40,4,3152,5962,8339,11374,14155,16219,18186,20034
6868,55,0,2129,4462,6520,8929,11470,13156,15015,16544
5515,65,1,2544,4929,6877,9387,11961,13735,15491,17261
562,21,10,5566,9320,12517,16492,21022,24229,27110,29543
3432,35,8,5284,9341,12833,17273,21879,25222,28709,31568
9309,40,8,5434,9543,12952,17507,22269,25417,28855,31664
365,35,10,6189,11049,15828,20756,25880,29204,32558,35366
645,45,5,3752,6756,9261,12455,15593,17929,20298,22476
4792,45,5,3353,6395,9014,12316,15940,18367,20878,23126
2704,45,4,3566,6706,9199,12437,15975,18462,20976,23429
3630,21,3,2905,5744,8061,10960,14042,16140,18289,20297
1231,21,8,5356,10436,15020,20146,25758,29439,32847,35772
10835,45,4,3346,6241,8578,11785,14883,17131,19242,21138
192,65,9,6359,11108,15034,19990,25154,28613,32427,35338
13208,50,4,3332,6467,8925,12020,15342,17824,20170,22455
6891,40,10,6774,11588,15762,20967,26619,29989,33680,36695
2633,50,8,5001,9306,13290,17959,23738,27268,30751,33474
7280,40,3,3017,5918,8134,11079,13825,15739,17895,19672
7333,45,3,3050,5848,8230,11322,14379,16505,18831,20780
2173,21,7,4937,8871,12105,16272,20567,23657,26649,29456
9586,35,5,3441,6691,9218,12567,15997,18367,20767,22984
8724,45,2,2612,5180,7300,10031,12738,14519,16532,18242
3273,40,2,2387,4865,6894,9524,12298,14210,16153,17777
3064,45,10,7699,13606,19439,25215,31242,35266,39501,43227
7004,45,10,7006,11799,16214,21768,27350,31146,35112,38325
11377,45,2,2621,5513,8107,11281,14205,16180,18216,19984
6061,50,4,3068,5798,8173,11101,14093,16183,18401,20410
12179,45,6,4240,7781,10556,13899,18039,20724,23248,25539
7235,55,4,3251,6116,8641,11915,15485,18414,20899,23143
